price,address,postal_code,bed,full_bath,half_bath,property_area,property_type
1049900,2411 B 8 ST NW,T2M 3K7,4.0,3.0,1.0,2364.0,house
849900,2603 21 ST SW,T2T 5A9,4.0,3.0,1.0,1900.0,house
335000,182 CRANFORD Walk SE,T3M 1R6,3.0,2.0,,1344.0,townhouse
369900,176 APPLESIDE CLOSE SE,T2A 7T8,4.0,2.0,,1032.0,house
595000,425 11 AVE NE,T2E 0Z4,3.0,1.0,1.0,1274.0,house
319900,1208 - 1110 11 ST SW,T2R 1S5,2.0,1.0,,758.0,condo
359900,8 - 603 15 AVE SW,T2R 0R4,1.0,1.0,1.0,953.0,townhouse
1149900,37 CRANBROOK RISE SE,T3M 2S8,3.0,3.0,1.0,2331.0,house
869900,119 MALIBOU RD SW,T2V 1X5,2.0,2.0,1.0,1490.0,house
635000,156 CHEROVAN DR SW,T2V 2P5,4.0,2.0,1.0,1245.0,house
725000,3728 44 ST SW,T3E 3S2,4.0,3.0,1.0,1667.0,house
165000,1611 - 4944 DALTON DR NW,T3A 2E6,2.0,1.0,,792.0,condo
499900,12558 Crestmont BV SW,T3B 3B3,2.0,2.0,1.0,854.0,townhouse
449900,228 SHANNON MEWS SW,T2Y 2T6,4.0,3.0,1.0,1808.0,house
329900,209 - 4935 DALTON DR NW,T3A 2E5,3.0,3.0,1.0,1378.0,townhouse
499900,2339 2 AVE NW,T2N 0H3,4.0,2.0,,941.0,house
362500,7402 FAIRMOUNT DR SE,T2H 0X7,3.0,1.0,,1118.0,house
675000,405 - 3204 RIDEAU PL SW,T2S 1Z2,1.0,2.0,,1406.0,condo
439800,124 WOODSIDE BAY SW,T2W 3K7,5.0,3.0,1.0,2075.0,house
484900,244 WALDEN MEWS SE,T2X 0S8,3.0,3.0,1.0,1936.0,house
509900,620 WOODSWORTH RD SE,T2J 1M8,4.0,2.0,,1170.0,house
379700,63 MIDGLEN DR SE,T2X 1G9,4.0,2.0,,1047.0,house
558000,4742 ELGIN AVE SE,T2Z 0M6,4.0,2.0,1.0,2310.0,house
259900,112 - 1540 29 ST NW,T2N 4M1,2.0,1.0,,1047.0,condo
400000,8 WESTPARK CM SW,T3H 0C2,2.0,2.0,1.0,1293.0,townhouse
525000,56 HESTON ST NW,T2K 2C1,3.0,2.0,1.0,1198.0,house
279900,607 - 3830 BRENTWOOD RD NW,T2L 2J9,2.0,1.0,,557.0,condo
315000,105 HOLLAND ST NW,T2K 2E8,3.0,1.0,1.0,816.0,house
314900,63 TEMPLESON CRES NE,T1Y 5L7,3.0,1.0,1.0,1208.0,house
319900,221 Redstone BV NE,T3N 1B7,3.0,2.0,1.0,1289.0,townhouse
398900,94 CRANFORD BAY SE,T3M 2C6,3.0,2.0,1.0,1526.0,house
235000,125 - 20 SETON PK SE,T3M 2V4,2.0,2.0,,791.0,condo
249900,408 - 495 78 AVE SW,T2V 5K5,2.0,1.0,,842.0,condo
459900,2 - 535 33 ST NW,T2N 2W5,2.0,2.0,1.0,1438.0,townhouse
549900,2155 PALISWOOD RD SW,T2V 3P5,3.0,2.0,1.0,1162.0,house
235000,149 EVANSCREST GD NW,T3P 0S1,2.0,1.0,,692.0,townhouse
379000,2404 - 215 13 AVE SW,T2R 0V6,2.0,2.0,,901.0,condo
179900,27B - 231 HERITAGE DR SE,T2H 1N1,3.0,1.0,1.0,1117.0,condo
218000,2319 - 950 ARBOUR LAKE RD NW,T3G 5B3,2.0,2.0,,890.0,condo
1750000,17110 37 ST SW,T2Y 0M8,,,,,
699900,50 CRANBROOK LANDNG SE,T3M 2L8,3.0,2.0,1.0,1431.0,house
309999,168 DEERVIEW WAY SE,T2J 6K3,3.0,1.0,1.0,1122.0,house
679900,116 CRANARCH CRES SE,T3M 2J2,3.0,2.0,1.0,2520.0,house
280000,323 - 5201 DALHOUSIE DR NW,T3A 5Y7,2.0,1.0,1.0,1171.0,condo
550000,13127 LAKE CRIMSON DR SE,T2J 3K3,5.0,2.0,1.0,1267.0,house
349900,6 - 1620 27 AVE SW,T2T 1G6,3.0,2.0,1.0,1087.0,townhouse
414900,152 COPPERSTONE CIR SE,T2Z 0G8,3.0,2.0,1.0,1577.0,house
392385,2902 - 1188 3 ST SE,T2G 1H8,2.0,2.0,,797.0,condo
225000,215 - 2204 1 ST SW,T2S 1P4,2.0,1.0,,723.0,condo
759900,1910 46 AVE SW,T2T 2R7,3.0,2.0,1.0,1678.0,house
535000,223 PARKLAND WAY SE,T2J 3Y9,3.0,2.0,1.0,1822.0,house
479900,2406 - 77 SPRUCE PL SW,T3C 3X6,3.0,3.0,,1854.0,condo
394900,63 SILVERADO PLAINS MANOR SW,T2X 0G9,3.0,2.0,1.0,1415.0,house
290000,1107 - 8710 HORTON RD SW,T2V 0P7,2.0,2.0,,967.0,condo
1249000,48 CRANARCH HTS SE,T3M 0S7,3.0,3.0,1.0,2100.0,house
255000,3210 - 450 SAGE VALLEY DR NW,T3R 0V5,2.0,2.0,,825.0,condo
489900,165 COUGARSTONE PL SW,T3H 4W9,4.0,3.0,1.0,1409.0,house
438000,232 SOUTHAMPTON DR SW,T2W 0V7,3.0,2.0,1.0,1208.0,house
619900,48 DEERVIEW PL SE,T2J 5Y3,5.0,4.0,1.0,2484.0,house
649000,82 HAVERHILL RD SW,T2V 3E3,4.0,3.0,,1322.0,house
399900,1702 - 188 15 AVE SW,T2R 1S4,2.0,2.0,,1112.0,condo
499000,3650 SIERRA MORENA RD SW,T3H 3A6,3.0,2.0,1.0,1602.0,house
440000,1604 - 901 10 AVE SW,T2R 0B5,2.0,2.0,,791.0,condo
924900,3502 - 930 6 AVE SW,T2P 1J3,2.0,2.0,1.0,1291.0,condo
449900,24 TEMPLEVALE WAY NE,T1Y 4V2,4.0,3.0,1.0,1958.0,house
449000,20 - 140 STRATHAVEN CIR SW,T3H 2N5,3.0,3.0,,1444.0,house
207900,5302 - 155 SKYVIEW RANCH WAY NE,T3N 0L5,2.0,2.0,,912.0,condo
195000,3 - 4547 7 AVE SE,T2A 5E4,3.0,2.0,,550.0,townhouse
56000,35 - 3223 83 ST NW,T3B 5M8,2.0,1.0,,860.0,
625000,1401 41 ST SW,T3C 1X7,3.0,2.0,1.0,1736.0,house
1269900,38 AUBURN SOUND PL SE,T3M 0G1,3.0,2.0,1.0,2015.0,house
462000,1101 - 330 26 AVE SW,T2S 2T3,2.0,2.0,,1493.0,condo
899900,75 DISCOVERY RIDGE CRES SW,T3H 4R4,5.0,3.0,1.0,3501.0,house
299900,2206 - 215 13 AVE SW,T2R 0V6,1.0,1.0,,654.0,condo
220000,4110 - 70 PANAMOUNT DR NW,T3K 5Z1,2.0,2.0,,834.0,condo
519900,154 EVANSBOROUGH CRES NW,T3P 0M5,4.0,2.0,1.0,2294.0,house
234900,300 - 1408 17 ST SE,T2G 5S8,1.0,1.0,1.0,845.0,condo
369900,244 TARINGTON CLOSE NE,T3J 3Z2,4.0,2.0,1.0,1277.0,house
429900,9541 HIDDEN VALLEY DR NW,T3A 5S7,4.0,,,1425.0,house
365000,244 NEW BRIGHTON LANDNG SE,T2Z 0S6,3.0,3.0,1.0,1339.0,house
315000,222 NEW BRIGHTON WK SE,T2Z 4Y2,3.0,2.0,1.0,1434.0,townhouse
674880,236 SUNSET PL SE,T2X 3C1,5.0,3.0,1.0,2727.0,house
335000,307 - 10 BRENTWOOD COMMON NW,T2L 2L6,2.0,2.0,,648.0,condo
699900,1330 16 ST NW,T2N 2C6,5.0,1.0,1.0,2060.0,house
377000,203 - 836 ROYAL AVE SW,T2T 0L3,2.0,2.0,,890.0,condo
349900,604 - 433 11 AVE SE,T2G 0C7,1.0,1.0,,810.0,condo
1299000,2 ROSETREE CRES NW,T2K 1M9,4.0,4.0,1.0,3228.0,house
389850,131 - 20 DISCOVERY RIDGE CLOSE SW,T3H 5X4,2.0,2.0,,1280.0,condo
1245000,106 ASPENSHIRE DR SW,T3H 0P6,3.0,2.0,1.0,1962.0,house
899900,140 STRATTON CRES SW,T3H 1V7,5.0,3.0,,2094.0,house
259888,467 - 333 RIVERFRONT AVE SE,T2G 5R1,2.0,2.0,,818.0,condo
269900,401 - 10 AUBURN BAY LINK SE,T3M 1Y8,2.0,2.0,,944.0,condo
268000,1301 - 881 SAGE VALLEY BLVD NW,T3R 0R2,2.0,1.0,1.0,1123.0,townhouse
339000,274 auburn Meadows MR SE,T3M 2S1,3.0,2.0,1.0,1333.0,townhouse
470000,238 VALLEY GLEN HTS NW,T3B 5P9,4.0,2.0,1.0,2257.0,house
479000,711 SEATTLE DR SW,T2W 0M8,4.0,2.0,,1014.0,house
775000,2640 37 ST SW,T3E 3B1,4.0,2.0,,1079.0,house
224900,404 - 1727 10A ST SW,T2T 3J9,1.0,1.0,,490.0,condo
739000,226 HAMPSTEAD PL NW,T3A 5J2,6.0,3.0,1.0,2376.0,house
275000,305 - 1997 SIROCCO DR SW,T3H 3E6,2.0,2.0,,976.0,townhouse
240500,208 Livingston CM NE,T3P 0V8,2.0,1.0,,774.0,townhouse
279000,233 - 69 SPRINGBOROUGH CRT SW,T3H 5V5,2.0,2.0,,840.0,condo
574900,1 - 521 34 ST NW,T2N 2X8,3.0,3.0,1.0,1703.0,townhouse
239900,3207 - 24 HEMLOCK CRES SW,T3C 2Z1,1.0,1.0,,575.0,condo
395000,350 RUNDLEVIEW DR NE,T1Y 1H8,4.0,2.0,,1082.0,house
650000,167 Ypres GR SW,T2T 6M3,3.0,3.0,1.0,1994.0,townhouse
269900,508 - 188 15 AVE SW,T2R 1S4,1.0,1.0,,840.0,condo
899900,904 - 690 PRINCETON WAY SW,T2P 5J9,2.0,2.0,,1702.0,condo
830000,633 VARSITY ESTATES CRES NW,T3B 3C4,4.0,2.0,1.0,2087.0,house
674900,5602 5 ST SW,T2V 2H5,4.0,3.0,1.0,1694.0,house
174888,2414 - 8 BRIDLECREST DR SW,T2Y 0H7,1.0,1.0,,611.0,condo
859900,4225 BRITANNIA LANE SW,T2S 0Z8,3.0,1.0,1.0,1460.0,house
1248000,222 FORTRESS BAY SW,T3H 4H2,6.0,3.0,1.0,3005.0,house
434000,4810 BOWNESS RD NW,T3B 0B7,3.0,1.0,2.0,1318.0,house
1100000,314 WILDWOOD DR SW,T3C 3E1,3.0,2.0,,2034.0,house
349900,117 - 6868 SIERRA MORENA BLVD SW,T3H 3R6,1.0,1.0,,950.0,condo
224900,2306 - 279 COPPERPOND COMMON SE,T2Z 0S4,2.0,2.0,,916.0,condo
330000,413 HUNTLEY WAY NE,T2K 4Z7,3.0,2.0,,947.0,house
539000,6231 PENEDO WAY SE,T2A 3N2,8.0,4.0,,1492.0,house
424900,54 ATLANTA CRES SE,T2J 0Y1,3.0,2.0,,921.0,house
439900,228 34 AVE NE,T2E 2J5,3.0,2.0,,1106.0,house
649900,1527 21A ST NW,T2N 2M7,3.0,2.0,,1209.0,house
154900,1 - 195 MANORA PL NE,T2A 5J8,3.0,2.0,,1029.0,townhouse
234900,112 SKYVIEW RANCH GD NE,T3N 0A9,2.0,2.0,1.0,1106.0,townhouse
574900,513 14 AVE NE,T2E 1E8,4.0,2.0,,1389.0,house
410000,715 130 AVE SW,T2W 2M9,4.0,1.0,2.0,1114.0,house
629900,1507 22 AVE NW,T2M 1R2,3.0,2.0,1.0,1712.0,house
809900,16 HAWKMOUNT HTS NW,T3G 3S4,5.0,3.0,,1838.0,house
219900,234 - 2727 28 AVE SE,T2B 0L4,2.0,1.0,,776.0,condo
585000,52 AUBURN MEADOWS CRES SE,T3M 2E3,4.0,3.0,1.0,2144.0,house
420000,34 AUBURN BAY MANOR SE,T3M 0A6,3.0,3.0,1.0,1460.0,house
515000,4004 7 AVE SW,T3C 0E1,5.0,2.0,,864.0,house
719900,2536 CHICOUTIMI DR NW,T2L 0W5,3.0,3.0,,1827.0,house
1695000,1212 8 AVE SE,T2G 0M7,4.0,2.0,1.0,2716.0,house
1000000,1904 50 AVE SW,T2T 2W2,4.0,3.0,1.0,2613.0,house
239900,304 - 7724 BOWNESS RD NW,T3B 0H1,2.0,2.0,,1039.0,condo
148841,347 - 2211 19 ST NE,T2E 4Y5,2.0,1.0,,893.0,townhouse
619900,19 CRANARCH LANDNG SE,T3M 0Z5,4.0,3.0,1.0,2402.0,house
619900,184 MAPLE COURT CRES SE,T2J 1W1,4.0,2.0,,1132.0,house
1695000,1829 BOWNESS RD NW,T2N 3K5,5.0,4.0,2.0,3286.0,house
658000,115 PANATELLA CAPE NW,T3K 0W3,4.0,4.0,1.0,2528.0,house
700000,3011 34 ST SW,T3E 2X1,4.0,3.0,1.0,1785.0,house
599900,4726 BOWNESS RD NW,T3B 0B4,4.0,3.0,1.0,1777.0,house
599900,95 WALGROVE PK SE,T2X 4N9,3.0,2.0,1.0,1146.0,house
548000,75 WALGROVE PK SE,T2X 4N9,3.0,2.0,1.0,1146.0,house
239900,202 - 504 CEDAR CRES SW,T3C 2Y8,1.0,1.0,,775.0,condo
845000,431 CLIFFE AVE SW,T2S 0Z3,2.0,2.0,,1622.0,house
119900,179 - 99 ARBOUR LAKE RD NW,T3G 4E4,3.0,2.0,,1216.0,
199000,209 - 20 SAGE HILL TERR NW,T3R 0W8,1.0,1.0,,576.0,condo
384900,256 DEERSAXON CIR SE,T2J 6R5,4.0,3.0,,1693.0,house
295000,456 ABADAN PL NE,T2A 6W3,4.0,1.0,,957.0,house
999975,2125 36 AVE SW,T2T 2H1,3.0,2.0,,1277.0,house
334999,708 - 1110 11 ST SW,T2R 1S5,2.0,1.0,,763.0,condo
629900,91 WESTON MANOR SW,T3H 5N8,3.0,2.0,1.0,2176.0,house
625000,615 LAKE LINNET CRES SE,T2J 2J3,4.0,3.0,,1662.0,house
339900,102 - 1029 15 AVE SW,T2R 0S5,2.0,2.0,,838.0,condo
529900,16 PANAMOUNT RISE NW,T3K 6B6,3.0,2.0,1.0,2134.0,house
285000,83 CHAPARRAL VALLEY DR SE,T2X 0P9,4.0,1.0,1.0,1211.0,townhouse
449000,3420 37 ST SW,T3E 3C1,4.0,2.0,,1041.0,house
999000,940 RENFREW DR NE,T2E 5J1,4.0,3.0,1.0,2450.0,house
355500,302 - 41 7 ST NE,T2E 8W2,2.0,2.0,,869.0,condo
424900,232 DEER RIDGE PL SE,T2J 6X6,5.0,2.0,,1142.0,house
788000,113 Confluence ME SE,T2G 1J1,2.0,2.0,1.0,1543.0,townhouse
409900,532 MARIPOSA DR NE,T2E 5V8,4.0,2.0,,1277.0,house
430000,185 HAMPTONS LI NW,T3A 5V9,2.0,2.0,1.0,1079.0,townhouse
385000,7408 24 ST SE,T2C 0Y6,4.0,2.0,,1073.0,house
420900,10 - 614 13 AVE SW,T2R 0K7,2.0,3.0,,982.0,townhouse
1449900,2324 3 AVE NW,T2N 0K8,5.0,4.0,1.0,4019.0,house
389900,323 WOODSIDE CIR SW,T2W 3K2,5.0,3.0,,1301.0,house
589900,1 - 2420 30 ST SW,T3E 2M1,3.0,2.0,1.0,1738.0,townhouse
279900,7107 - 14 HEMLOCK CRES SW,T3C 2Z1,2.0,2.0,,1061.0,condo
479900,226 AUBURN BAY BLVD SE,T3M 0A7,3.0,2.0,1.0,1912.0,house
485000,272 NOLANFIELD WAY NW,T3R 0M1,3.0,2.0,1.0,1840.0,house
219900,1205 - 8710 HORTON RD SW,T2V 0P7,1.0,1.0,,708.0,condo
168900,301 - 2423 56 ST NE,T1Y 2X6,3.0,2.0,1.0,1145.0,townhouse
308000,76 FALMERE WAY NE,T3J 2Y7,3.0,1.0,,1042.0,house
279900,201 - 103 10 AVE NW,T2M 0B4,2.0,1.0,,938.0,condo
369000,503 - 777 3 AVE SW,T2P 0G8,2.0,2.0,,1289.0,condo
419900,2276 MAHOGANY BLVD SE,T3M 1Y7,3.0,2.0,1.0,1241.0,house
309900,56 - 27 SILVER SPRINGS DR NW,T3B 4N3,3.0,2.0,1.0,1308.0,townhouse
1548900,1922 BROADVIEW RD NW,T2N 3H7,4.0,3.0,2.0,3082.0,house
554900,724 SHERMAN AVE SW,T2W 0N2,3.0,2.0,,1125.0,house
210000,105 - 6315 RANCHVIEW DR NW,T3G 1B5,2.0,2.0,,830.0,condo
2650000,1111 RIVERDALE AVE SW,T2S 0Y9,5.0,3.0,1.0,3108.0,house
279900,138 - 5201 DALHOUSIE DR NW,T3A 5Y7,2.0,2.0,,956.0,condo
559900,2302 - 215 13 AVE SW,T2R 0V6,2.0,2.0,,1173.0,condo
329900,209 - 9449 19 ST SW,T2V 5J8,2.0,2.0,,1358.0,condo
534900,132 KINCORA GLEN RD NW,T3R 0C6,5.0,3.0,1.0,2385.0,house
539000,3813 PARKHILL ST SW,T2S 2Z5,3.0,1.0,1.0,650.0,house
599000,757 5A ST NW,T2N 4S4,3.0,2.0,1.0,1686.0,townhouse
188888,26 - 8112 36 AVE NW,T3B 3P3,3.0,1.0,,950.0,townhouse
310000,209 - 3232 RIDEAU PL SW,T2S 1Z3,2.0,2.0,,1056.0,condo
698000,40 PANATELLA PT NW,T3K 0A9,4.0,3.0,1.0,2287.0,house
208800,203 - 3232 RIDEAU PL SW,T2S 1Z3,1.0,1.0,,749.0,condo
417777,226 CORAL KEYS VILLAS NE,T3J 3L7,3.0,3.0,,1166.0,house
772000,103 MT ASSINIBOINE CIR SE,T2Z 2N8,4.0,2.0,2.0,2416.0,house
1850000,7112 BOW CRES NW,T3B 2B9,3.0,3.0,1.0,2409.0,house
1149900,23 - 3201 RIDEAU PL SW,T2S 2T1,3.0,2.0,2.0,2166.0,townhouse
339900,605 - 210 15 AVE SE,T2G 0B5,2.0,2.0,,825.0,condo
339900,705 - 210 15 AVE SE,T2G 0B5,2.0,2.0,,825.0,condo
224900,8 - 124 ROCKYLEDGE VIEW NW,T3G 5Y3,2.0,2.0,1.0,904.0,townhouse
140000,316 - 8 PRESTWICK POND TERR SE,T2Z 4P3,1.0,1.0,,472.0,condo
1995000,2007 URSENBACH RD NW,T2N 4B7,5.0,5.0,1.0,3450.0,house
739000,3304 - 210 15 AVE SE,T2G 0B5,3.0,2.0,,1193.0,condo
628800,87 SIERRA NEVADA GREEN SW,T3H 3R2,4.0,3.0,1.0,1971.0,house
229000,404 - 1234 14 AVE SW,T3C 0V9,1.0,1.0,,797.0,condo
524900,22 CHAPALA GROVE SE,T2X 3V5,4.0,3.0,1.0,2164.0,house
399900,1 ROYAL BIRCH MT NW,T3G 5W7,3.0,2.0,1.0,1440.0,townhouse
799900,1410 - 540 14 AVE SW,T2R 0M6,3.0,2.0,1.0,2068.0,condo
529900,58 SIERRA NEVADA GREEN SW,T3H 3R1,3.0,3.0,1.0,1691.0,house
159900,610 - 340 14 AVE SW,T2R 1H4,1.0,1.0,,510.0,condo
479900,314 33 AVE NE,T2E 2H8,4.0,2.0,,974.0,house
599900,2 - 66 BENY SUR MER RD SW,T3E 7Y3,3.0,3.0,1.0,1571.0,townhouse
1295000,22 ASPEN SUMMIT GREEN SW,T3H 0T6,5.0,3.0,1.0,2835.0,house
399900,407 - 4 14 ST NW,T2N 1Z4,2.0,2.0,,1300.0,condo
949900,6316 LONGMOOR WAY SW,T3E 5Z7,8.0,6.0,,1223.0,house
369900,11719 CANFIELD RD SW,T2W 1J6,4.0,2.0,,1043.0,house
1278800,1115 READER CRES NE,T2E 5J8,4.0,3.0,1.0,2202.0,house
439000,7144 FOUNTAIN RD SE,T2H 0W6,3.0,1.0,,891.0,house
349900,7172 TEMPLE DR NE,T1Y 4E8,5.0,2.0,1.0,1066.0,house
359900,40 WOODGLEN GROVE SW,T2W 4K1,3.0,3.0,1.0,1601.0,house
799800,195 LAKE ARROW GREEN SE,T2J 3C1,4.0,2.0,1.0,1083.0,house
399000,119 WHITLOCK CLOSE NE,T1Y 4X2,4.0,2.0,1.0,1888.0,house
598000,176 SIGNAL RIDGE LINK SW,T3H 2J9,3.0,2.0,1.0,1898.0,house
1300000,38 MARQUIS MEADOWS PL SE,T3S 0A6,4.0,3.0,1.0,1986.0,house
199900,2408 - 11 MAHOGANY ROW SE,T3M 2L6,2.0,1.0,,634.0,condo
1949900,1415 20 ST NW,T2N 2K7,3.0,3.0,1.0,2154.0,house
225000,419 - 10 SIERRA MORENA MEWS SW,T3H 3K5,2.0,2.0,,853.0,condo
670000,2223 VICTORIA CRES NW,T2M 4E4,4.0,3.0,,1117.0,house
514900,452 CALIFORNIA PL NE,T1Y 6X6,6.0,3.0,1.0,2046.0,house
538900,14308 SHAWNEE BAY SW,T2Y 1X2,4.0,3.0,1.0,2089.0,house
145000,103 - 1025 14 AVE SW,T2R 0N9,1.0,1.0,,500.0,condo
420000,55 LEGACY CRES SE,T2X 0W5,3.0,3.0,1.0,1547.0,house
187900,1123 - 10 PRESTWICK BAY SE,T2Z 0E6,2.0,2.0,,799.0,condo
239900,202 CEDARWOOD PA SW,T2W 5T6,3.0,1.0,1.0,1232.0,townhouse
1000000,617 26 AVE NW,T2M 2E6,4.0,3.0,1.0,2283.0,house
729000,79 HOLLYBURN RD SW,T2V 3H3,3.0,3.0,,1060.0,house
415000,125 HARVEST CREEK CLOSE NE,T3K 4P9,3.0,2.0,1.0,1369.0,house
289000,409 - 923 15 AVE SW,T2R 0S2,2.0,2.0,,1035.0,condo
259900,8 - 28 BERWICK CRES NW,T3K 1Y7,2.0,2.0,1.0,1248.0,townhouse
835000,90 LAKE CHRISTINA CLOSE SE,T2J 2R9,4.0,3.0,,1466.0,house
540000,32 SNOWDON CRES SW,T2W 0S1,5.0,3.0,,1590.0,house
749900,3909 20 ST SW,T2T 6M7,3.0,3.0,1.0,1905.0,house
554900,71 WOODGREEN DR SW,T2W 4G6,4.0,3.0,1.0,1892.0,house
249900,240 TARACOVE PL NE,T3J 4T4,2.0,1.0,1.0,1214.0,townhouse
699900,40 HAMPSTEAD MANOR NW,T3A 6A2,5.0,3.0,1.0,2323.0,house
1198000,6503 BOW CRES NW,T3B 2C6,5.0,3.0,1.0,2846.0,house
299900,212 - 300 AUBURN MEADOWS MANOR SE,T3M 2Y3,2.0,2.0,,917.0,condo
899900,327 VALLEY SPRINGS TERR NW,T3B 5P7,4.0,3.0,1.0,2726.0,house
465000,3131 107 AVE SW,T2W 2X6,4.0,3.0,,1550.0,house
529900,47 PANAMOUNT CIR NW,T3K 0C7,4.0,3.0,1.0,2053.0,house
199500,2309 - 1317 27 ST SE,T2A 4Y5,2.0,1.0,,670.0,condo
389900,310 - 360 HARVEST HILLS COMMON NE,T3K 2N1,2.0,2.0,,1166.0,condo
829900,6619 LAW DR SW,T3E 6A2,4.0,4.0,,2062.0,house
374800,47 WEST SPRINGS LANE SW,T3H 5W1,2.0,2.0,1.0,1102.0,townhouse
400000,25 EVANSRIDGE CIR NW,T3P 0H9,3.0,2.0,1.0,1447.0,house
459900,95 PALIS WAY SW,T2V 3V5,4.0,2.0,1.0,1328.0,house
284900,6418 29 AVE NW,T3B 0J3,3.0,1.0,,869.0,house
194000,1410 - 1140 TARADALE DR NE,T3J 0G1,2.0,2.0,,864.0,condo
724900,433 12 AVE NE,T2E 1A7,4.0,3.0,1.0,1716.0,house
230888,1505 - 111 TARAWOOD LANE NE,T3J 5C1,4.0,2.0,1.0,1039.0,townhouse
2264325,710 - 738 1 AVE SW,T2P 5G8,2.0,2.0,1.0,1430.0,condo
237900,3 - 287 SOUTHAMPTON DR SW,T2W 2N5,2.0,1.0,1.0,1013.0,townhouse
159900,1212 - 1140 TARADALE DR NE,T3J 0G1,2.0,2.0,,881.0,condo
119900,26 BURROUGHS PL NE,T1Y 6K5,3.0,2.0,,1382.0,
539900,42 ROYAL BIRKDALE CRES NW,T3G 5R4,4.0,2.0,1.0,2206.0,house
699900,2313 27 AVE NW,T2M 2J8,4.0,3.0,1.0,1661.0,house
244900,138 REDSTONE VW NE,T3N 0M9,2.0,2.0,1.0,1140.0,townhouse
419900,147 SKYVIEW SPRINGS GDNS NE,T3N 0B5,4.0,3.0,1.0,1484.0,house
1488000,44 BOW VILLAGE CRES NW,T3B 4X2,5.0,4.0,,2939.0,house
434900,2 - 718 56 AVE SW,T2V 0H1,2.0,2.0,2.0,1068.0,townhouse
245000,314 - 40 PARKRIDGE VIEW SE,T2J 7G6,2.0,2.0,,865.0,condo
589900,5705 SIGNAL HILL VIEW SW,T3H 2M3,4.0,3.0,1.0,2034.0,house
850000,1458 MEMORIAL DR NW,T2N 3E5,,,,2918.0,
585000,1626 21 AVE NW,T2M 1M1,4.0,2.0,,852.0,house
1380000,13836 PARK ESTATES DR SE,T2J 3W2,4.0,3.0,1.0,2447.0,house
309900,2105 - 333 TARALAKE WAY NE,T3J 0R5,3.0,2.0,1.0,1300.0,townhouse
312400,506 MCKENZIE TOWNE SQ SE,T2Z 1E3,2.0,2.0,1.0,1113.0,townhouse
689900,1107 - 1234 5 AVE NW,T2N 0R9,2.0,2.0,1.0,1450.0,condo
949000,3532 8 AVE NW,T2N 1C9,5.0,3.0,1.0,2100.0,house
274000,120 PINESET PL NE,T1Y 2Y1,3.0,2.0,1.0,1127.0,house
538800,56 EVANSFIELD PL NW,T3P 0K3,4.0,3.0,,1701.0,house
474900,1323 LAKE ONTARIO DR SE,T2J 4X9,4.0,2.0,1.0,1146.0,house
496020,541 MARINE DR SE,T3M 2Z5,1.0,1.0,1.0,1009.0,house
365000,182 COVERTON CLOSE NE,T3K 4P3,4.0,2.0,,1012.0,house
600000,132 PUMP HILL LANDNG SW,T2V 5C5,3.0,2.0,1.0,1523.0,house
535000,8 SIDON CRES SW,T3H 2B5,4.0,3.0,1.0,1796.0,house
534900,4407 53 ST NW,T3A 1V5,4.0,3.0,,1300.0,house
189009,203 - 7110 80 AVE NE,T3J 0N4,2.0,2.0,,774.0,condo
189900,135 FALSHIRE TC NE,T3J 2A1,3.0,1.0,1.0,996.0,townhouse
449900,532 18 AVE NW,T2M 0T6,2.0,1.0,,784.0,house
499900,1 - 1936 36 ST SW,T3E 2Y9,3.0,2.0,1.0,1252.0,townhouse
569900,3 SIERRA VISTA CIR SW,T3H 3A6,4.0,2.0,1.0,1973.0,house
465000,117 DEL RAY RD NE,T1Y 6V6,5.0,3.0,1.0,1782.0,house
569900,9 - 1901 VARSITY ESTATES DR NW,T3B 4T7,3.0,2.0,2.0,2372.0,townhouse
6824895,1110 - 738 1 AVE SW,T2P 5G8,3.0,3.0,1.0,2833.0,condo
309900,10 - 2307 14 ST SW,T2T 3T5,2.0,2.0,,943.0,condo
479900,3 HENDON PL NW,T2K 2A2,4.0,2.0,,988.0,house
629000,7704 HUNTRIDGE CRES NE,T2K 4C9,9.0,4.0,,1868.0,house
282900,52 FALLSWATER RD NE,T3J 1B1,3.0,2.0,,708.0,house
899900,153 SILVERADO RANCH MANOR SW,T2X 0M6,3.0,2.0,1.0,2508.0,house
474900,328 SILVERGROVE PL NW,T3B 4T6,3.0,2.0,1.0,1835.0,house
549900,17138 CENTRE ST N,T3P 0S4,,,,,
212800,103 - 1919 17 AVE SW,T2T 0E9,2.0,1.0,,842.0,condo
229900,407 - 450 8 AVE SE,T2G 1T2,1.0,1.0,,442.0,condo
415000,105 - 46 9 ST NE,T2E 7Y1,2.0,2.0,,1008.0,condo
919000,507 36 ST SW,T3C 1P8,4.0,3.0,1.0,2150.0,house
1950000,8 ASPEN RIDGE MANOR SW,T3H 0T4,7.0,4.0,1.0,3675.0,house
749900,1216 6 ST NE,T2E 3Y8,4.0,3.0,1.0,1660.0,house
190100,308 - 4 SAGE HILL TERR NW,T3R 0W4,1.0,1.0,,575.0,condo
749900,1218 6 ST NE,T2E 3Y8,4.0,3.0,1.0,1663.0,house
309000,603 PANATELLA BV NW,T3K 0T1,3.0,2.0,1.0,1107.0,townhouse
177500,502 - 924 14 AVE SW,T2R 0N7,2.0,1.0,,844.0,condo
